município,mês,Quantidade
Caiapônia,February de 2021,0.0
Caiapônia,March de 2021,0.0
Caiapônia,April de 2021,1.0
Caiapônia,May de 2021,0.0
Caiapônia,June de 2021,0.0
Caiapônia,July de 2021,0.0
Caiapônia,August de 2021,1.0
Caiapônia,September de 2021,0.0
Caiapônia,October de 2021,0.0
Caiapônia,November de 2021,0.0
Caiapônia,December de 2021,1.0
Caiapônia,January de 2022,0.0
Caiapônia,February de 2022,0.0
Caiapônia,March de 2022,0.0
Caiapônia,April de 2022,0.0
Caiapônia,May de 2022,0.0
Caiapônia,June de 2022,1.0
Caiapônia,July de 2022,0.0
Caiapônia,August de 2022,0.0
Caiapônia,September de 2022,0.0
Caiapônia,October de 2022,1.0
Caiapônia,November de 2022,1.0
Caiapônia,December de 2022,0.0
Caiapônia,January de 2023,0.0
Caiapônia,February de 2023,0.0
Caiapônia,March de 2023,0.0
Caiapônia,April de 2023,0.0
Caiapônia,May de 2023,0.0
Caiapônia,June de 2023,0.0
Caiapônia,July de 2023,0.0
Caiapônia,August de 2023,0.0
Caiapônia,September de 2023,0.0
Caiapônia,October de 2023,1.0
Caiapônia,November de 2023,0.0
Caiapônia,December de 2023,0.0
Caiapônia,January de 2024,0.0
Caiapônia,February de 2024,0.0
Caiapônia,March de 2024,0.0
Caiapônia,April de 2024,1.0
Caiapônia,May de 2024,0.0
Caiapônia,June de 2024,0.0
Caiapônia,July de 2024,0.0
Caiapônia,August de 2024,0.0
Caiapônia,September de 2024,0.0
Caiapônia,October de 2024,0.0
Caldas Novas,January de 2021,1.0
Caldas Novas,February de 2021,1.0
Caldas Novas,March de 2021,0.0
Caldas Novas,April de 2021,1.0
Caldas Novas,May de 2021,0.0
Caldas Novas,June de 2021,0.0
Caldas Novas,July de 2021,2.0
Caldas Novas,August de 2021,6.0
Caldas Novas,September de 2021,0.0
Caldas Novas,October de 2021,2.0
Caldas Novas,November de 2021,0.0
Caldas Novas,December de 2021,0.0
Caldas Novas,January de 2022,0.0
Caldas Novas,February de 2022,1.0
Caldas Novas,March de 2022,0.0
Caldas Novas,April de 2022,0.0
Caldas Novas,May de 2022,0.0
Caldas Novas,June de 2022,3.0
Caldas Novas,July de 2022,1.0
Caldas Novas,August de 2022,0.0
Caldas Novas,September de 2022,1.0
Caldas Novas,October de 2022,0.0
Caldas Novas,November de 2022,2.0
Caldas Novas,December de 2022,0.0
Caldas Novas,January de 2023,0.0
Caldas Novas,February de 2023,1.0
Caldas Novas,March de 2023,4.0
Caldas Novas,April de 2023,0.0
Caldas Novas,May de 2023,0.0
Caldas Novas,June de 2023,2.0
Caldas Novas,July de 2023,1.0
Caldas Novas,August de 2023,1.0
Caldas Novas,September de 2023,0.0
Caldas Novas,October de 2023,0.0
Caldas Novas,November de 2023,0.0
Caldas Novas,December de 2023,2.0
Caldas Novas,January de 2024,1.0
Caldas Novas,February de 2024,1.0
Caldas Novas,March de 2024,3.0
Caldas Novas,April de 2024,1.0
Caldas Novas,May de 2024,1.0
Caldas Novas,June de 2024,0.0
Caldas Novas,July de 2024,1.0
Caldas Novas,August de 2024,0.0
Caldas Novas,September de 2024,0.0
Caldas Novas,October de 2024,0.0
Caldazinha,January de 2021,0.0
Caldazinha,February de 2021,0.0
Caldazinha,March de 2021,1.0
Caldazinha,April de 2021,0.0
Caldazinha,May de 2021,0.0
Caldazinha,June de 2021,0.0
Caldazinha,July de 2021,0.0
Caldazinha,August de 2021,0.0
Caldazinha,September de 2021,0.0
Caldazinha,October de 2021,0.0
Caldazinha,November de 2021,0.0
Caldazinha,December de 2021,0.0
Caldazinha,January de 2022,0.0
Caldazinha,February de 2022,0.0
Caldazinha,March de 2022,0.0
Caldazinha,April de 2022,0.0
Caldazinha,May de 2022,0.0
Caldazinha,June de 2022,0.0
Caldazinha,July de 2022,0.0
Caldazinha,August de 2022,0.0
Caldazinha,September de 2022,0.0
Caldazinha,October de 2022,0.0
Caldazinha,November de 2022,0.0
Caldazinha,December de 2022,0.0
Caldazinha,January de 2023,0.0
Caldazinha,February de 2023,0.0
Caldazinha,March de 2023,0.0
Caldazinha,April de 2023,0.0
Caldazinha,May de 2023,0.0
Caldazinha,June de 2023,0.0
Caldazinha,July de 2023,0.0
Caldazinha,August de 2023,0.0
Caldazinha,September de 2023,0.0
Caldazinha,October de 2023,0.0
Caldazinha,November de 2023,0.0
Caldazinha,December de 2023,0.0
Caldazinha,January de 2024,0.0
Caldazinha,February de 2024,0.0
Caldazinha,March de 2024,1.0
Caldazinha,April de 2024,0.0
Caldazinha,May de 2024,0.0
Caldazinha,June de 2024,0.0
Caldazinha,July de 2024,0.0
Caldazinha,August de 2024,0.0
Caldazinha,September de 2024,0.0
Caldazinha,October de 2024,0.0
Campestre de Goiás,January de 2021,0.0
Campestre de Goiás,February de 2021,0.0
Campestre de Goiás,March de 2021,0.0
Campestre de Goiás,April de 2021,0.0
Campestre de Goiás,May de 2021,0.0
Campestre de Goiás,June de 2021,0.0
Campestre de Goiás,July de 2021,0.0
Campestre de Goiás,August de 2021,0.0
Campestre de Goiás,September de 2021,0.0
Campestre de Goiás,October de 2021,1.0
Campestre de Goiás,November de 2021,0.0
Campestre de Goiás,December de 2021,0.0
Campestre de Goiás,January de 2022,0.0
Campestre de Goiás,February de 2022,0.0
Campestre de Goiás,March de 2022,0.0
Campestre de Goiás,April de 2022,0.0
Campestre de Goiás,May de 2022,0.0
Campestre de Goiás,June de 2022,0.0
Campestre de Goiás,July de 2022,0.0
Campestre de Goiás,August de 2022,1.0
Campestre de Goiás,September de 2022,0.0
Campestre de Goiás,October de 2022,0.0
Campestre de Goiás,November de 2022,0.0
Campestre de Goiás,December de 2022,0.0
Campestre de Goiás,January de 2023,0.0
Campestre de Goiás,February de 2023,0.0
Campestre de Goiás,March de 2023,1.0
Campestre de Goiás,April de 2023,0.0
Campestre de Goiás,May de 2023,0.0
Campestre de Goiás,June de 2023,0.0
Campestre de Goiás,July de 2023,0.0
Campestre de Goiás,August de 2023,0.0
Campestre de Goiás,September de 2023,0.0
Campestre de Goiás,October de 2023,0.0
Campestre de Goiás,November de 2023,0.0
Campestre de Goiás,December de 2023,0.0
Campestre de Goiás,January de 2024,0.0
Campestre de Goiás,February de 2024,0.0
Campestre de Goiás,March de 2024,0.0
Campestre de Goiás,April de 2024,0.0
Campestre de Goiás,May de 2024,0.0
Campestre de Goiás,June de 2024,0.0
Campestre de Goiás,July de 2024,0.0
Campestre de Goiás,August de 2024,0.0
Campestre de Goiás,September de 2024,0.0
Campestre de Goiás,October de 2024,0.0
Campinaçu,January de 2021,0.0
Campinaçu,February de 2021,0.0
Campinaçu,March de 2021,0.0
Campinaçu,April de 2021,0.0
Campinaçu,May de 2021,0.0
Campinaçu,June de 2021,0.0
Campinaçu,July de 2021,0.0
Campinaçu,August de 2021,0.0
Campinaçu,September de 2021,0.0
Campinaçu,October de 2021,0.0
Campinaçu,November de 2021,0.0
Campinaçu,December de 2021,0.0
Campinaçu,January de 2022,0.0
Campinaçu,February de 2022,0.0
Campinaçu,March de 2022,0.0
Campinaçu,April de 2022,0.0
Campinaçu,May de 2022,0.0
Campinaçu,June de 2022,0.0
Campinaçu,July de 2022,0.0
Campinaçu,August de 2022,0.0
Campinaçu,September de 2022,0.0
Campinaçu,October de 2022,0.0
Campinaçu,November de 2022,0.0
Campinaçu,December de 2022,0.0
Campinaçu,January de 2023,0.0
Campinaçu,February de 2023,0.0
Campinaçu,March de 2023,0.0
Campinaçu,April de 2023,0.0
Campinaçu,May de 2023,1.0
Campinaçu,June de 2023,1.0
Campinaçu,July de 2023,1.0
Campinaçu,August de 2023,0.0
Campinaçu,September de 2023,0.0
Campinaçu,October de 2023,0.0
Campinaçu,November de 2023,0.0
Campinaçu,December de 2023,0.0
Campinaçu,January de 2024,0.0
Campinaçu,February de 2024,0.0
Campinaçu,March de 2024,0.0
Campinaçu,April de 2024,0.0
Campinaçu,May de 2024,0.0
Campinaçu,June de 2024,0.0
Campinaçu,July de 2024,0.0
Campinaçu,August de 2024,0.0
Campinaçu,September de 2024,0.0
Campinaçu,October de 2024,0.0
Campinorte,January de 2021,0.0
Campinorte,February de 2021,0.0
Campinorte,March de 2021,0.0
Campinorte,April de 2021,1.0
Campinorte,May de 2021,0.0
Campinorte,June de 2021,0.0
Campinorte,July de 2021,0.0
Campinorte,August de 2021,0.0
Campinorte,September de 2021,0.0
Campinorte,October de 2021,0.0
Campinorte,November de 2021,0.0
Campinorte,December de 2021,0.0
Campinorte,January de 2022,0.0
Campinorte,February de 2022,0.0
Campinorte,March de 2022,0.0
Campinorte,April de 2022,0.0
Campinorte,May de 2022,0.0
Campinorte,June de 2022,0.0
Campinorte,July de 2022,0.0
Campinorte,August de 2022,0.0
Campinorte,September de 2022,0.0
Campinorte,October de 2022,0.0
Campinorte,November de 2022,0.0
Campinorte,December de 2022,0.0
Campinorte,January de 2023,0.0
Campinorte,February de 2023,1.0
Campinorte,March de 2023,0.0
Campinorte,April de 2023,1.0
Campinorte,May de 2023,0.0
Campinorte,June de 2023,0.0
Campinorte,July de 2023,0.0
Campinorte,August de 2023,0.0
Campinorte,September de 2023,0.0
Campinorte,October de 2023,0.0
Campinorte,November de 2023,0.0
Campinorte,December de 2023,1.0
Campinorte,January de 2024,0.0
Campinorte,February de 2024,0.0
Campinorte,March de 2024,1.0
Campinorte,April de 2024,0.0
Campinorte,May de 2024,0.0
Campinorte,June de 2024,0.0
Campinorte,July de 2024,0.0
Campinorte,August de 2024,0.0
Campinorte,September de 2024,0.0
Campinorte,October de 2024,0.0
Campo Alegre de Goiás,January de 2021,0.0
Campo Alegre de Goiás,February de 2021,0.0
Campo Alegre de Goiás,March de 2021,0.0
Campo Alegre de Goiás,April de 2021,0.0
Campo Alegre de Goiás,May de 2021,0.0
Campo Alegre de Goiás,June de 2021,0.0
Campo Alegre de Goiás,July de 2021,0.0
Campo Alegre de Goiás,August de 2021,0.0
Campo Alegre de Goiás,September de 2021,0.0
Campo Alegre de Goiás,October de 2021,0.0
Campo Alegre de Goiás,November de 2021,0.0
Campo Alegre de Goiás,December de 2021,0.0
Campo Alegre de Goiás,January de 2022,0.0
Campo Alegre de Goiás,February de 2022,0.0
Campo Alegre de Goiás,March de 2022,0.0
Campo Alegre de Goiás,April de 2022,0.0
Campo Alegre de Goiás,May de 2022,0.0
Campo Alegre de Goiás,June de 2022,0.0
Campo Alegre de Goiás,July de 2022,0.0
Campo Alegre de Goiás,August de 2022,0.0
Campo Alegre de Goiás,September de 2022,0.0
Campo Alegre de Goiás,October de 2022,0.0
Campo Alegre de Goiás,November de 2022,0.0
Campo Alegre de Goiás,December de 2022,0.0
Campo Alegre de Goiás,January de 2023,0.0
Campo Alegre de Goiás,February de 2023,0.0
Campo Alegre de Goiás,March de 2023,0.0
Campo Alegre de Goiás,April de 2023,0.0
Campo Alegre de Goiás,May de 2023,0.0
Campo Alegre de Goiás,June de 2023,0.0
Campo Alegre de Goiás,July de 2023,0.0
Campo Alegre de Goiás,August de 2023,0.0
Campo Alegre de Goiás,September de 2023,0.0
Campo Alegre de Goiás,October de 2023,0.0
Campo Alegre de Goiás,November de 2023,0.0
Campo Alegre de Goiás,December de 2023,0.0
Campo Alegre de Goiás,January de 2024,0.0
Campo Alegre de Goiás,February de 2024,0.0
Campo Alegre de Goiás,March de 2024,0.0
Campo Alegre de Goiás,April de 2024,0.0
Campo Alegre de Goiás,May de 2024,0.0
Campo Alegre de Goiás,June de 2024,0.0
Campo Alegre de Goiás,July de 2024,0.0
Campo Alegre de Goiás,August de 2024,0.0
Campo Alegre de Goiás,September de 2024,0.0
Campo Alegre de Goiás,October de 2024,0.0
Campo Limpo de Goiás,January de 2021,0.0
Campo Limpo de Goiás,February de 2021,0.0
Campo Limpo de Goiás,March de 2021,0.0
Campo Limpo de Goiás,April de 2021,0.0
Campo Limpo de Goiás,May de 2021,0.0
Campo Limpo de Goiás,June de 2021,0.0
Campo Limpo de Goiás,July de 2021,0.0
Campo Limpo de Goiás,August de 2021,0.0
Campo Limpo de Goiás,September de 2021,1.0
Campo Limpo de Goiás,October de 2021,0.0
Campo Limpo de Goiás,November de 2021,0.0
Campo Limpo de Goiás,December de 2021,0.0
Campo Limpo de Goiás,January de 2022,0.0
Campo Limpo de Goiás,February de 2022,1.0
Campo Limpo de Goiás,March de 2022,0.0
Campo Limpo de Goiás,April de 2022,0.0
Campo Limpo de Goiás,May de 2022,0.0
Campo Limpo de Goiás,June de 2022,0.0
Campo Limpo de Goiás,July de 2022,0.0
Campo Limpo de Goiás,August de 2022,0.0
Campo Limpo de Goiás,September de 2022,0.0
Campo Limpo de Goiás,October de 2022,0.0
Campo Limpo de Goiás,November de 2022,0.0
Campo Limpo de Goiás,December de 2022,0.0
Campo Limpo de Goiás,January de 2023,1.0
Campo Limpo de Goiás,February de 2023,0.0
Campo Limpo de Goiás,March de 2023,0.0
Campo Limpo de Goiás,April de 2023,0.0
Campo Limpo de Goiás,May de 2023,0.0
Campo Limpo de Goiás,June de 2023,0.0
Campo Limpo de Goiás,July de 2023,0.0
Campo Limpo de Goiás,August de 2023,0.0
Campo Limpo de Goiás,September de 2023,0.0
Campo Limpo de Goiás,October de 2023,0.0
Campo Limpo de Goiás,November de 2023,0.0
Campo Limpo de Goiás,December de 2023,1.0
Campo Limpo de Goiás,January de 2024,0.0
Campo Limpo de Goiás,February de 2024,1.0
Campo Limpo de Goiás,March de 2024,0.0
Campo Limpo de Goiás,April de 2024,0.0
Campo Limpo de Goiás,May de 2024,0.0
Campo Limpo de Goiás,June de 2024,0.0
Campo Limpo de Goiás,July de 2024,0.0
Campo Limpo de Goiás,August de 2024,0.0
Campo Limpo de Goiás,September de 2024,0.0
Campo Limpo de Goiás,October de 2024,0.0
Campos Belos,January de 2021,0.0
Campos Belos,February de 2021,0.0
Campos Belos,March de 2021,1.0
Campos Belos,April de 2021,1.0
Campos Belos,May de 2021,0.0
Campos Belos,June de 2021,0.0
Campos Belos,July de 2021,0.0
Campos Belos,August de 2021,1.0
Campos Belos,September de 2021,0.0
Campos Belos,October de 2021,0.0
Campos Belos,November de 2021,0.0
Campos Belos,December de 2021,1.0
Campos Belos,January de 2022,0.0
Campos Belos,February de 2022,0.0
Campos Belos,March de 2022,0.0
Campos Belos,April de 2022,0.0
Campos Belos,May de 2022,1.0
Campos Belos,June de 2022,0.0
Campos Belos,July de 2022,0.0
Campos Belos,August de 2022,0.0
Campos Belos,September de 2022,0.0
Campos Belos,October de 2022,0.0
Campos Belos,November de 2022,0.0
Campos Belos,December de 2022,0.0
Campos Belos,January de 2023,0.0
Campos Belos,February de 2023,0.0
Campos Belos,March de 2023,0.0
Campos Belos,April de 2023,0.0
Campos Belos,May de 2023,0.0
Campos Belos,June de 2023,0.0
Campos Belos,July de 2023,1.0
Campos Belos,August de 2023,0.0
Campos Belos,September de 2023,0.0
Campos Belos,October de 2023,1.0
Campos Belos,November de 2023,0.0
Campos Belos,December de 2023,0.0
Campos Belos,January de 2024,0.0
Campos Belos,February de 2024,1.0
Campos Belos,March de 2024,0.0
Campos Belos,April de 2024,0.0
Campos Belos,May de 2024,0.0
Campos Belos,June de 2024,0.0
Campos Belos,July de 2024,1.0
Campos Belos,August de 2024,0.0
Campos Belos,September de 2024,0.0
Campos Belos,October de 2024,0.0
Campos Verdes,January de 2021,0.0
Campos Verdes,February de 2021,0.0
Campos Verdes,March de 2021,0.0
Campos Verdes,April de 2021,0.0
Campos Verdes,May de 2021,1.0
Campos Verdes,June de 2021,0.0
Campos Verdes,July de 2021,0.0
Campos Verdes,August de 2021,0.0
Campos Verdes,September de 2021,0.0
Campos Verdes,October de 2021,0.0
Campos Verdes,November de 2021,0.0
Campos Verdes,December de 2021,0.0
Campos Verdes,January de 2022,1.0
Campos Verdes,February de 2022,1.0
Campos Verdes,March de 2022,0.0
Campos Verdes,April de 2022,0.0
Campos Verdes,May de 2022,1.0
Campos Verdes,June de 2022,0.0
Campos Verdes,July de 2022,0.0
Campos Verdes,August de 2022,1.0
Campos Verdes,September de 2022,0.0
Campos Verdes,October de 2022,0.0
Campos Verdes,November de 2022,0.0
Campos Verdes,December de 2022,0.0
Campos Verdes,January de 2023,0.0
Campos Verdes,February de 2023,1.0
Campos Verdes,March de 2023,0.0
Campos Verdes,April de 2023,1.0
Campos Verdes,May de 2023,0.0
Campos Verdes,June de 2023,0.0
Campos Verdes,July de 2023,3.0
Campos Verdes,August de 2023,1.0
Campos Verdes,September de 2023,0.0
Campos Verdes,October de 2023,0.0
Campos Verdes,November de 2023,0.0
Campos Verdes,December de 2023,2.0
Campos Verdes,January de 2024,0.0
Campos Verdes,February de 2024,1.0
Campos Verdes,March de 2024,1.0
Campos Verdes,April de 2024,1.0
Campos Verdes,May de 2024,0.0
Campos Verdes,June de 2024,0.0
Campos Verdes,July de 2024,0.0
Campos Verdes,August de 2024,0.0
Campos Verdes,September de 2024,0.0
Campos Verdes,October de 2024,0.0
Carmo do Rio Verde,January de 2021,0.0
Carmo do Rio Verde,February de 2021,0.0
Carmo do Rio Verde,March de 2021,1.0
Carmo do Rio Verde,April de 2021,0.0
Carmo do Rio Verde,May de 2021,1.0
Carmo do Rio Verde,June de 2021,0.0
Carmo do Rio Verde,July de 2021,0.0
Carmo do Rio Verde,August de 2021,0.0
Carmo do Rio Verde,September de 2021,0.0
Carmo do Rio Verde,October de 2021,0.0
Carmo do Rio Verde,November de 2021,0.0
Carmo do Rio Verde,December de 2021,0.0
Carmo do Rio Verde,January de 2022,0.0
Carmo do Rio Verde,February de 2022,0.0
Carmo do Rio Verde,March de 2022,0.0
Carmo do Rio Verde,April de 2022,0.0
Carmo do Rio Verde,May de 2022,0.0
Carmo do Rio Verde,June de 2022,0.0
Carmo do Rio Verde,July de 2022,0.0
Carmo do Rio Verde,August de 2022,0.0
Carmo do Rio Verde,September de 2022,0.0
Carmo do Rio Verde,October de 2022,0.0
Carmo do Rio Verde,November de 2022,0.0
Carmo do Rio Verde,December de 2022,0.0
Carmo do Rio Verde,January de 2023,0.0
Carmo do Rio Verde,February de 2023,0.0
Carmo do Rio Verde,March de 2023,0.0
Carmo do Rio Verde,April de 2023,0.0
Carmo do Rio Verde,May de 2023,0.0
Carmo do Rio Verde,June de 2023,0.0
Carmo do Rio Verde,July de 2023,0.0
Carmo do Rio Verde,August de 2023,0.0
Carmo do Rio Verde,September de 2023,0.0
Carmo do Rio Verde,October de 2023,0.0
Carmo do Rio Verde,November de 2023,0.0
Carmo do Rio Verde,December de 2023,0.0
Carmo do Rio Verde,January de 2024,1.0
Carmo do Rio Verde,February de 2024,0.0
Carmo do Rio Verde,March de 2024,0.0
Carmo do Rio Verde,April de 2024,0.0
Carmo do Rio Verde,May de 2024,0.0
Carmo do Rio Verde,June de 2024,0.0
Carmo do Rio Verde,July de 2024,0.0
Carmo do Rio Verde,August de 2024,0.0
Carmo do Rio Verde,September de 2024,0.0
Carmo do Rio Verde,October de 2024,0.0
Castelândia,January de 2021,0.0
Castelândia,February de 2021,0.0
Castelândia,March de 2021,0.0
Castelândia,April de 2021,0.0
Castelândia,May de 2021,0.0
Castelândia,June de 2021,0.0
Castelândia,July de 2021,0.0
Castelândia,August de 2021,0.0
Castelândia,September de 2021,0.0
Castelândia,October de 2021,0.0
Castelândia,November de 2021,0.0
Castelândia,December de 2021,0.0
Castelândia,January de 2022,0.0
Castelândia,February de 2022,0.0
Castelândia,March de 2022,0.0
Castelândia,April de 2022,0.0
Castelândia,May de 2022,0.0
Castelândia,June de 2022,0.0
Castelândia,July de 2022,0.0
Castelândia,August de 2022,0.0
Castelândia,September de 2022,0.0
Castelândia,October de 2022,0.0
Castelândia,November de 2022,0.0
Castelândia,December de 2022,0.0
Castelândia,January de 2023,0.0
Castelândia,February de 2023,0.0
Castelândia,March de 2023,0.0
Castelândia,April de 2023,0.0
Castelândia,May de 2023,0.0
Castelândia,June de 2023,0.0
Castelândia,July de 2023,0.0
Castelândia,August de 2023,0.0
Castelândia,September de 2023,0.0
Castelândia,October de 2023,0.0
Castelândia,November de 2023,0.0
Castelândia,December de 2023,0.0
Castelândia,January de 2024,0.0
Castelândia,February de 2024,0.0
Castelândia,March de 2024,0.0
Castelândia,April de 2024,0.0
Castelândia,May de 2024,0.0
Castelândia,June de 2024,0.0
Castelândia,July de 2024,0.0
Castelândia,August de 2024,0.0
Castelândia,September de 2024,0.0
Castelândia,October de 2024,0.0
Catalão,January de 2021,0.0
Catalão,February de 2021,0.0
Catalão,March de 2021,0.0
Catalão,April de 2021,1.0
Catalão,May de 2021,0.0
Catalão,June de 2021,0.0
Catalão,July de 2021,1.0
